,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
75,0.009163331985473634,0.00011460931626980573,0.008219480514526367,5.4565049189855975e-05,gini,76,"{'criterion': 'gini', 'max_depth': 76}",0.8255159474671669,0.8571428571428571,0.8515037593984961,0.8402255639097744,0.8402255639097744,0.8429227383656137,0.010893957678258098,137
76,0.009617471694946289,0.0006489497361175353,0.011403846740722656,0.005436787661892903,gini,77,"{'criterion': 'gini', 'max_depth': 77}",0.8292682926829268,0.8552631578947367,0.8515037593984961,0.8383458646616542,0.8402255639097744,0.8429213277095176,0.009387079162555871,139
77,0.009908723831176757,0.00029910381488896517,0.008601140975952149,0.0004396710987300116,gini,78,"{'criterion': 'gini', 'max_depth': 78}",0.8311444652908068,0.8590225563909775,0.8515037593984961,0.8383458646616542,0.8421052631578947,0.8444243817799659,0.009817404473069405,104
78,0.010331201553344726,0.0012343705254083716,0.01055316925048828,0.003715796214615457,gini,79,"{'criterion': 'gini', 'max_depth': 79}",0.8255159474671669,0.8571428571428571,0.8515037593984961,0.8364661654135339,0.8421052631578947,0.8425467985159898,0.011139937302660335,140
79,0.009588813781738282,0.0008502395720460931,0.010266733169555665,0.003912600213889455,gini,80,"{'criterion': 'gini', 'max_depth': 80}",0.8330206378986866,0.8590225563909775,0.8515037593984961,0.8402255639097744,0.8402255639097744,0.8447996163015418,0.009250143806799008,94
80,0.010416221618652344,0.004360650005128645,0.010139274597167968,0.002625267745891352,entropy,1,"{'criterion': 'entropy', 'max_depth': 1}",0.699812382739212,0.7274436090225564,0.7086466165413534,0.7048872180451128,0.7199248120300752,0.712142927675662,0.010115141383146481,159
81,0.010676050186157226,0.0030796500401116594,0.008196067810058594,0.00011994643229675554,entropy,2,"{'criterion': 'entropy', 'max_depth': 2}",0.7673545966228893,0.7744360902255639,0.793233082706767,0.7575187969924813,0.7875939849624061,0.7760273103020214,0.013039475262175542,158
82,0.008659839630126953,0.00043589168429849405,0.011284112930297852,0.004553676034465532,entropy,3,"{'criterion': 'entropy', 'max_depth': 3}",0.8011257035647279,0.8101503759398496,0.8139097744360902,0.7969924812030075,0.8157894736842104,0.8075935617655772,0.0073187555253511625,156
83,0.008646154403686523,9.289218649772921e-05,0.008286714553833008,0.00020782629035565037,entropy,4,"{'criterion': 'entropy', 'max_depth': 4}",0.8086303939962477,0.8421052631578947,0.8214285714285714,0.8364661654135339,0.8139097744360902,0.8245080336864676,0.012857410536654686,153
84,0.00889272689819336,0.00020422147793111798,0.008993768692016601,0.0011728058946326326,entropy,5,"{'criterion': 'entropy', 'max_depth': 5}",0.8236397748592871,0.8477443609022557,0.8421052631578947,0.8345864661654135,0.8270676691729322,0.8350287068515566,0.009000521948901984,150
85,0.009339475631713867,0.0003286850187800348,0.008400821685791015,0.00030933197159484184,entropy,6,"{'criterion': 'entropy', 'max_depth': 6}",0.8292682926829268,0.8533834586466166,0.8515037593984961,0.8439849624060151,0.8308270676691729,0.8417935081606455,0.010105070439094251,145
86,0.009523487091064453,0.0004687362284472051,0.00835719108581543,0.00021174628234453194,entropy,7,"{'criterion': 'entropy', 'max_depth': 7}",0.8311444652908068,0.8477443609022557,0.8515037593984961,0.8383458646616542,0.8421052631578947,0.8421687426822215,0.007132785902320452,143
87,0.012102317810058594,0.004821759724980922,0.011540842056274415,0.005721842043742171,entropy,8,"{'criterion': 'entropy', 'max_depth': 8}",0.8311444652908068,0.8627819548872181,0.8590225563909775,0.8383458646616542,0.8477443609022557,0.8478078404265824,0.011976602556517937,1
88,0.010563087463378907,0.0024445626383273952,0.00824894905090332,0.00020556707055401896,entropy,9,"{'criterion': 'entropy', 'max_depth': 9}",0.8348968105065666,0.8571428571428571,0.8552631578947367,0.8421052631578947,0.8477443609022557,0.8474304899208622,0.008261119044949828,2
89,0.009490680694580079,0.00011521844187369813,0.008310461044311523,0.00021462676206530457,entropy,10,"{'criterion': 'entropy', 'max_depth': 10}",0.8330206378986866,0.8590225563909775,0.8533834586466166,0.8421052631578947,0.8477443609022557,0.8470552553992862,0.009002335556259298,5
90,0.009760713577270508,0.0005315354429034524,0.008481454849243165,0.00022149701412754795,entropy,11,"{'criterion': 'entropy', 'max_depth': 11}",0.8330206378986866,0.8590225563909775,0.8552631578947367,0.8421052631578947,0.8458646616541353,0.8470552553992862,0.00931102981892467,5
91,0.009414958953857421,6.136014218728597e-05,0.008351850509643554,5.559426411613356e-05,entropy,12,"{'criterion': 'entropy', 'max_depth': 12}",0.8330206378986866,0.8590225563909775,0.8515037593984961,0.8383458646616542,0.8477443609022557,0.8459274358504139,0.009273019335531861,41
92,0.009627819061279297,0.00024323640582290832,0.011191987991333007,0.005043037092806648,entropy,13,"{'criterion': 'entropy', 'max_depth': 13}",0.8330206378986866,0.8590225563909775,0.8515037593984961,0.8383458646616542,0.8458646616541353,0.8455514960007899,0.009229740062306962,59
93,0.01060500144958496,0.0019938887047877877,0.008710336685180665,0.000541021725955559,entropy,14,"{'criterion': 'entropy', 'max_depth': 14}",0.8330206378986866,0.8627819548872181,0.8533834586466166,0.8383458646616542,0.8439849624060151,0.8463033757000382,0.010647058675389641,21
94,0.011733531951904297,0.0029576970104747803,0.00829019546508789,0.00022222742911681597,entropy,15,"{'criterion': 'entropy', 'max_depth': 15}",0.8330206378986866,0.8590225563909775,0.8533834586466166,0.8383458646616542,0.8439849624060151,0.8455514960007899,0.009531071945965417,59
95,0.009349298477172852,0.0002488806953271852,0.009265375137329102,0.0018105655108958626,entropy,16,"{'criterion': 'entropy', 'max_depth': 16}",0.8330206378986866,0.8627819548872181,0.8533834586466166,0.8383458646616542,0.8439849624060151,0.8463033757000382,0.010647058675389641,21
96,0.009598350524902344,0.0004404462672325611,0.008417654037475585,0.0001851947003458028,entropy,17,"{'criterion': 'entropy', 'max_depth': 17}",0.8330206378986866,0.8571428571428571,0.8515037593984961,0.8383458646616542,0.8439849624060151,0.8447996163015418,0.00869896582985508,94
97,0.00945730209350586,0.00011268797077509445,0.008319520950317382,5.69229737600896e-05,entropy,18,"{'criterion': 'entropy', 'max_depth': 18}",0.8348968105065666,0.8590225563909775,0.8515037593984961,0.8383458646616542,0.8458646616541353,0.845926730522366,0.008737693306172101,44
